Category,Year,Units sold,Avg Price USD,Dollar Sales UD,YOY % Change
Makeup,2025,2994338,56.84,170198171.9,-35.94
Makeup,2022,3742145,19.18,71774341.1,-46.21
Makeup,2020,565814,50.89,28794274.46,17.2
Makeup,2014,137535,42.82,5889248.7,-40.2
Makeup,2018,1311418,33.57,44024302.26,-26.08
Makeup,2013,1102231,27.52,30333397.12,40.58
Makeup,2019,2679511,26.23,70283573.53,-48.31
Makeup,2015,2653643,33.41,88658212.63,32.46
Makeup,2001,3915707,23.32,91314287.24,-22.14
Makeup,2001,3766739,18.21,68592317.19,-1.78
Makeup,2022,2162343,43.7,94494389.1,13.02
Makeup,2010,218996,56.37,12344804.52,-4.92
Makeup,2016,3645028,49.95,182069148.6,-7.23
Makeup,2016,1865980,44.62,83260027.6,1.27
Makeup,2001,218766,47.29,10345444.14,-32.52
Makeup,2023,3016479,53.99,162859701.2,16.56
Makeup,2006,3621023,19.21,69559851.83,7.94
Makeup,2018,1401105,43.22,60555758.1,39.18
Makeup,2022,535871,59.4,31830737.4,9.39
Makeup,2018,3426655,51.28,175718868.4,22.99
Makeup,2004,1111905,25.81,28698268.05,39.27
Makeup,2001,1009314,52.68,53170661.52,0.4
Makeup,2007,3618685,29.12,105376107.2,36.24
Makeup,2001,240128,22.08,5302026.24,7.55
Makeup,2011,836575,15.01,12556990.75,-21.03
Makeup,2000,1534994,9.27,14229394.38,17.58
Makeup,2009,2725750,23.75,64736562.5,26.33
Makeup,2006,2845702,17.29,49202187.58,-8.44
Makeup,2016,2392104,13.06,31240878.24,38.38
Makeup,2012,553047,39.17,21662850.99,-47.73
Makeup,2013,1568558,7.76,12172010.08,23.25
Makeup,2017,2850192,50.4,143649676.8,-29.97
Makeup,2024,543795,10.91,5932803.45,44.14
Makeup,2023,3555401,54.15,192524964.2,-6.26
Makeup,2017,669135,21.78,14573760.3,-29.64
Makeup,2025,2881871,43.27,124698558.2,-3.21
Makeup,2006,399531,32.53,12996743.43,39.57
Makeup,2017,2914509,10.64,31010375.76,3.74
Makeup,2008,1246396,7.41,9235794.36,-7.69
Makeup,2017,2170987,10.67,23164431.29,-15.2
Makeup,2017,2745648,17.87,49064729.76,21.55
Makeup,2009,1462609,22.47,32864824.23,4.52
Makeup,2006,1870285,36.2,67704317,-38.53
Makeup,2020,1845385,35.83,66120144.55,23.96
Makeup,2007,2224204,24.27,53981431.08,28.18
Makeup,2007,432016,48.38,20900934.08,-13.62
Makeup,2011,3047020,33.99,103568209.8,17.38
Makeup,2008,95781,55.09,5276575.29,42.1
Makeup,2004,259334,34.11,8845882.74,-23.43
Makeup,2012,1116445,20.28,22641504.6,-27.08
Makeup,2021,3606315,29.93,107937008,-37.29
Makeup,2009,2514888,55.18,138771519.8,-11.4
Makeup,2007,3455973,10.8,37324508.4,44.35
Makeup,2011,3861861,51.17,197611427.4,18.76
Makeup,2017,2766527,47.32,130912057.6,-1.46
Makeup,2000,3844670,57.47,220953184.9,45.86
Makeup,2002,983487,14.29,14054029.23,49.83
Makeup,2022,1579904,34.11,53890525.44,12.91
Makeup,2018,3404758,22.93,78071100.94,7.14
Makeup,2024,2447912,29.99,73412880.88,17.35
Makeup,2001,490287,38.34,18797603.58,21.56
Makeup,2006,1620196,14.03,22731349.88,31.16
Makeup,2005,544507,27.58,15017503.06,0.32
Makeup,2002,803559,28.3,22740719.7,43.89
Makeup,2001,3838679,27.4,105179804.6,27.61
Makeup,2018,77830,52.72,4103197.6,17.15
Makeup,2013,2844073,38.95,110776643.4,49.98
Makeup,2015,3487134,47.05,164069654.7,22.89
Makeup,2002,3628973,9.24,33531710.52,5.88
Makeup,2013,2721980,52.15,141951257,-13.9
Makeup,2011,649672,46.28,30066820.16,-24.09
Makeup,2010,1532228,35.27,54041681.56,1.08
Makeup,2005,700659,47.32,33155183.88,-4.73
Makeup,2005,1645263,23.75,39074996.25,38.86
Makeup,2019,3843447,52.3,201012278.1,43.92
Makeup,2012,3817111,36.1,137797707.1,-30.19
Makeup,2022,2148309,59.85,128576293.7,6.6
Makeup,2016,1993465,9.72,19376479.8,18.3
Makeup,2019,470087,15.14,7117117.18,36.25
Makeup,2025,3069247,36.82,113009674.5,-41.67
Makeup,2000,173274,46.37,8034715.38,4.7
Makeup,2015,3326090,36.97,122965547.3,0.4
Makeup,2012,180468,47.79,8624565.72,10.4
Makeup,2014,1721043,59.17,101834114.3,-3.15
Makeup,2010,708627,8.7,6165054.9,21.07
Makeup,2019,692448,44.45,30779313.6,-30.72
Makeup,2023,3881304,43.99,170738563,-12.9
Makeup,2013,2582222,11.44,29540619.68,27.31
Makeup,2018,1436725,35.78,51406020.5,-18.6
Makeup,2021,3926361,41.68,163650726.5,-1.25
Makeup,2025,426010,55.57,23673375.7,-9.4
Makeup,2016,2682298,9.19,24650318.62,41.89
Makeup,2008,2964374,54.88,162684845.1,-26.89
Makeup,2021,532704,32.01,17051855.04,36.89
Makeup,2000,3403546,58.58,199379724.7,-19.75
Makeup,2019,693778,15.41,10691118.98,14.17
Makeup,2020,803205,43.53,34963513.65,-43.41
Makeup,2021,3193713,30.61,97759554.93,-14.49
Makeup,2023,2367142,31.05,73499759.1,13.03
Makeup,2019,2233899,11.45,25578143.55,39.03
Makeup,2008,405651,16.14,6547207.14,-46.82
Makeup,2000,3455858,52.88,182745771,-34.92
Makeup,2013,726761,7.89,5734144.29,-34.84
Makeup,2019,1248135,37.75,47117096.25,-30.7
Makeup,2005,915591,43.67,39983858.97,-47.1
Makeup,2003,2405113,32.84,78983910.92,-13.48
Makeup,2012,2549494,56.45,143918936.3,-27.45
Makeup,2021,732175,43.16,31600673,-14.85
Makeup,2016,671673,34.72,23320486.56,-45.68
Makeup,2020,3049863,54.78,167071495.1,-33.1
Makeup,2000,517976,42.51,22019159.76,-3.01
Makeup,2014,3937031,32.13,126496806,42.76
Makeup,2007,2406189,12.31,29620186.59,30.75
Makeup,2017,2066677,30.7,63446983.9,6.99
Makeup,2014,916801,18.98,17400882.98,13.95
Makeup,2024,256073,28.21,7223819.33,9.29
Makeup,2001,273470,56.6,15478402,45.57
Makeup,2020,721332,42.48,30642183.36,-47.33
Makeup,2006,250826,59.65,14961770.9,-9.96
Makeup,2016,181074,36.71,6647226.54,36.62
Makeup,2021,3400268,10.71,36416870.28,-8.09
Makeup,2025,2281888,14.79,33749123.52,26.54
Makeup,2009,436433,32.7,14271359.1,-3.11
Makeup,2004,3801361,18.48,70249151.28,32.72
Makeup,2020,2856844,52.8,150841363.2,-39.03
Makeup,2020,2254392,38.64,87109706.88,6.9
Makeup,2006,2255509,12.92,29141176.28,-5.9
Makeup,2007,1555245,17.14,26656899.3,-22.67
Makeup,2022,3031761,57.4,174023081.4,-29.29
Makeup,2015,3695056,25.15,92930658.4,-23.33
Makeup,2009,2138551,54.58,116722113.6,46.64
Makeup,2006,3974178,47.85,190164417.3,-38.97
Makeup,2018,637508,28.39,18098852.12,-18.32
Makeup,2021,676157,50.42,34091835.94,21.07
Makeup,2019,734875,13.35,9810581.25,42.25
Makeup,2003,1555039,44.04,68483917.56,49.95
Makeup,2001,807156,8.86,7151402.16,-44.04
Makeup,2021,2071113,13.02,26965891.26,20.48
Makeup,2020,974974,41.3,40266426.2,-12.65
Makeup,2013,2996002,33.71,100995227.4,18.06
Makeup,2004,1736880,28.57,49622661.6,-6.89
Makeup,2001,520548,24.67,12841919.16,-5.85
Makeup,2022,3765687,45.89,172807376.4,-16.97
Makeup,2024,3100508,22.83,70784597.64,-34.1
Makeup,2002,2070012,27.02,55931724.24,36.92
Makeup,2018,1034824,48.66,50354535.84,-33.08
Makeup,2002,703955,32.57,22927814.35,30.52
Makeup,2000,1320879,57.43,75858080.97,21.43
Makeup,2020,2539007,21.37,54258579.59,26.77
Makeup,2021,465926,11.19,5213711.94,-38.23
Makeup,2003,359132,21.9,7864990.8,2.13
Makeup,2011,3526889,7.56,26663280.84,17.35
Makeup,2004,3631830,15.25,55385407.5,26.89
Makeup,2004,155312,36.24,5628506.88,47.92
Makeup,2016,899757,36.7,33021081.9,-17.74
Makeup,2013,61854,20.17,1247595.18,-12.13
Makeup,2005,3152333,36.84,116131947.7,-14.79
Makeup,2004,2589574,35.78,92654957.72,13.69
Makeup,2006,1503603,7.91,11893499.73,-9.25
Makeup,2024,2342988,32.88,77037445.44,-9.88
Makeup,2003,2785144,59.74,166384502.6,-32.22
Makeup,2015,2276232,11.69,26609152.08,40.82
Makeup,2007,1542447,22.46,34643359.62,37.83
Makeup,2020,3680201,34.91,128475816.9,3.94
Makeup,2008,1535271,22.52,34574302.92,-30.75
Makeup,2015,2555449,28.55,72958068.95,36.58
Makeup,2015,1777005,28.51,50662412.55,47.15
Makeup,2019,106377,7.31,777615.87,-45.23
Makeup,2011,656551,54.95,36077477.45,-48.62
Makeup,2012,1667791,54.31,90577729.21,-31.32
Makeup,2016,2278543,36.33,82779467.19,-11.1
Makeup,2007,678423,12.49,8473503.27,-4.22
Makeup,2003,3444057,58.89,202820516.7,29.3
Makeup,2001,1358143,7.92,10756492.56,49.4
Makeup,2012,2484497,48.59,120721709.2,41.21
Makeup,2009,3002174,15.26,45813175.24,-31.08
Makeup,2002,1737507,49.91,86718974.37,45.27
Makeup,2010,711066,21.39,15209701.74,-46.68
Makeup,2007,1804501,37.88,68354497.88,-18.31
Makeup,2007,1177484,40.98,48253294.32,42.36
Makeup,2013,3301898,26.22,86575765.56,43.58
Makeup,2020,912969,41.01,37440858.69,16.9
Makeup,2014,1024877,41.64,42675878.28,33.83
Makeup,2001,3890542,23.82,92672710.44,-34.45
Makeup,2015,2548797,39.68,101136265,-26.62
Makeup,2011,3524162,28.7,101143449.4,-10.41
Makeup,2001,611845,26.19,16024220.55,25.23
Makeup,2009,787624,48.38,38105249.12,12.27
Makeup,2009,3905889,41.48,162016275.7,-14.39
Makeup,2004,3796793,22.64,85959393.52,11.53
Makeup,2010,1170188,55.78,65273086.64,-5.09
Makeup,2011,1308137,11.62,15200551.94,23.88
Makeup,2014,1500356,54.21,81334298.76,21.63
Makeup,2017,3527800,25.25,89076950,14.82
Makeup,2013,3907301,43.97,171804025,19.14
Makeup,2005,2780014,19.81,55072077.34,19.17
Makeup,2007,3117539,18.58,57923874.62,12.55
Makeup,2021,2320350,51.09,118546681.5,-18.16
Makeup,2008,3384840,59.13,200145589.2,37.67
Makeup,2006,930499,11.03,10263403.97,10.36
Makeup,2018,2438161,30.02,73193593.22,-16.48
Makeup,2012,123391,59.65,7360273.15,19.87
Makeup,2014,766366,35.48,27190665.68,-22.1
Makeup,2006,3882419,51.42,199633985,-47.84
Makeup,2012,3145680,27.19,85531039.2,-9.25
Makeup,2004,3187403,48.48,154525297.4,24.62
Makeup,2003,3451808,18.3,63168086.4,38.49
Makeup,2013,2477600,36.33,90011208,14.43
Makeup,2001,2862376,25.11,71874261.36,-22.3
Makeup,2010,3231726,10.06,32511163.56,43.73
Makeup,2002,1448784,55.38,80233657.92,-3.39
Makeup,2008,1668593,51.24,85498705.32,-46.69
Makeup,2007,3467016,29.89,103629108.2,-14.47
Makeup,2016,1401318,44.41,62232532.38,-10.63
Makeup,2000,919302,15.06,13844688.12,-35.81
Makeup,2017,1444132,51.19,73925117.08,-10.5
Makeup,2021,3214327,58.63,188455992,12.83
Makeup,2014,2056414,7.64,15711002.96,-1.14
Makeup,2020,2825148,14.3,40399616.4,17.12
Makeup,2007,2868429,47.56,136422483.2,9.77
Makeup,2006,1122214,40.14,45045669.96,1.29
Makeup,2010,3954302,54.02,213611394,-45.08
Makeup,2022,2792552,37.31,104190115.1,48.7
Makeup,2013,2899506,7.56,21920265.36,36.17
Makeup,2003,441973,18.36,8114624.28,28.23
Makeup,2017,445335,16.9,7526161.5,12.44
Makeup,2014,2812511,21.85,61453365.35,33.71
Makeup,2018,2589887,41.77,108179580,34.2
Makeup,2011,2597140,56.08,145647611.2,-28.22
Makeup,2008,43898,54.11,2375320.78,-17.78
Makeup,2002,3077288,44.8,137862502.4,8.45
Makeup,2000,797877,41.74,33303385.98,-26.86
Makeup,2004,3328123,8.73,29054513.79,-12.65
Makeup,2007,260804,14.93,3893803.72,32.6
Makeup,2003,1263460,14.65,18509689,5.3
Makeup,2021,3299875,29.66,97874292.5,-13.49
Makeup,2014,2020751,48.63,98269121.13,-1.21
Makeup,2006,2915786,40.01,116660597.9,-34.71
Makeup,2010,303994,49.1,14926105.4,15.28
Makeup,2021,3051819,20.28,61890889.32,23.39
Makeup,2019,2073161,16.42,34041303.62,3.21
Makeup,2001,3306021,46.64,154192819.4,5.68
Makeup,2009,631108,36.46,23010197.68,-47.93
Makeup,2022,3925767,46.91,184157730,-34.85
Makeup,2014,883539,28.22,24933470.58,-36.96
Makeup,2003,1162655,24.07,27985105.85,18.64
Makeup,2001,227937,30.61,6977151.57,-40.82
Makeup,2010,68795,36.96,2542663.2,11.14
Makeup,2005,2492423,42.19,105155326.4,41.21
Makeup,2018,2746557,39.6,108763657.2,47.91
Makeup,2014,3363078,10.55,35480472.9,36.75
Makeup,2015,965495,10.2,9848049,29.76
Makeup,2014,3548235,57.73,204839606.6,39.87
Makeup,2002,2622109,52.7,138185144.3,-34.24
Makeup,2021,2605339,43.75,113983581.3,32.93
Makeup,2023,1379246,25.06,34563904.76,-3.22
Makeup,2016,3761804,57.31,215588987.2,-48.88
Makeup,2013,1182154,37.01,43751519.54,-26.21
Makeup,2015,1641920,37.36,61342131.2,-33.36
Makeup,2018,3384022,32.28,109236230.2,36.64
Makeup,2007,1414792,19.09,27008379.28,41.96
Makeup,2007,3029059,15.99,48434653.41,31.75
Makeup,2004,3124774,55.19,172456277.1,28.94
Makeup,2019,2595644,40.84,106006101,39.83
Makeup,2007,33825,39.38,1332028.5,40.99
Makeup,2016,3680212,9.9,36434098.8,27.6
Makeup,2003,1856341,41.59,77205222.19,2.66
Makeup,2024,2549920,11.37,28992590.4,23.59
Makeup,2017,2621067,27.54,72184185.18,17.24
Makeup,2015,2252603,39.12,88121829.36,-28.84
Makeup,2012,3396136,12.01,40787593.36,-30.92
Makeup,2011,1483831,50.2,74488316.2,35.36
Makeup,2003,559527,35.53,19879994.31,41.93
Makeup,2003,1266098,33.43,42325656.14,-30.93
Makeup,2012,2839907,28.59,81192941.13,-11
Makeup,2019,817719,17.27,14122007.13,-19.65
Makeup,2001,3590108,10.08,36188288.64,35.62
Makeup,2024,2778240,19.45,54036768,-42.69
Makeup,2000,2097522,56.75,119034373.5,16.28
Makeup,2010,2536332,41.33,104826601.6,-26.86
Makeup,2018,3701062,32.37,119803376.9,-31.39
Makeup,2019,124135,12.57,1560376.95,-14.36
Makeup,2010,3584568,8.84,31687581.12,19.06
Makeup,2011,2994123,10.02,30001112.46,-12.57
Makeup,2022,80044,39.28,3144128.32,-49.35
Makeup,2007,2027499,44.52,90264255.48,-43.87
Makeup,2002,87965,35.35,3109562.75,-36.96
Makeup,2006,2995915,27.79,83256477.85,-23.14
Makeup,2023,206251,34.27,7068221.77,-41.25
Makeup,2023,2501787,48.81,122112223.5,-4.37
Makeup,2020,1559546,20.97,32703679.62,40.23
Makeup,2010,735315,35.97,26449280.55,42
Makeup,2008,2551719,38.61,98521870.59,-8.42
Makeup,2019,832236,38.65,32165921.4,-1.11
Makeup,2008,3163526,46.54,147230500,17.07
Makeup,2022,369720,44.39,16411870.8,25.42
Makeup,2003,1037567,49.86,51733090.62,-0.89
Makeup,2014,878268,47.63,41831904.84,43.88
Makeup,2000,2486777,25.49,63387945.73,30.47
Makeup,2011,3272716,22.65,74127017.4,23.93
Makeup,2016,1535670,55.11,84630773.7,2.72
Makeup,2015,2888885,33.22,95968759.7,-31.35
Makeup,2012,559848,21.16,11846383.68,-26.67
Makeup,2002,1464371,16.75,24528214.25,45.44
Makeup,2006,3740413,31.02,116027611.3,37.39
Makeup,2000,1062302,54.45,57842343.9,-5.63
Makeup,2010,2339132,15.85,37075242.2,7.56
Makeup,2013,1912375,32.56,62266930,-45.04
Makeup,2001,2271915,46.82,106371060.3,44.23
Makeup,2005,3446517,28.12,96916058.04,13.39
Makeup,2015,3948156,12.87,50812767.72,-21.11
Makeup,2019,3709956,31.16,115602229,-42.43
Makeup,2010,217401,8.69,1889214.69,15.68
Makeup,2018,3783698,27.16,102765237.7,-49.64
Makeup,2016,188337,29.55,5565358.35,-37.3
Makeup,2024,2045064,51.68,105688907.5,24.69
Makeup,2016,1555249,31.5,48990343.5,30.4
Makeup,2005,612930,38.49,23591675.7,30.12
Makeup,2020,3977775,35.4,140813235,20.62
Makeup,2007,2772705,43.35,120196761.8,18.1
Makeup,2017,3795670,59.33,225197101.1,21.75
Makeup,2008,1089896,21.31,23225683.76,-14.72
Makeup,2016,2362229,58.96,139277021.8,3.81
Makeup,2022,481930,44.24,21320583.2,49.99
Makeup,2007,3126754,35.16,109936670.6,-22.64
Makeup,2019,163001,49.69,8099519.69,23.11
Makeup,2017,1486036,32.19,47835498.84,21.83
Makeup,2020,1089692,40.11,43707546.12,-0.16
Makeup,2018,3909724,29.7,116118802.8,-3.53
Makeup,2002,357716,32.81,11736661.96,-30.56
Makeup,2003,3051662,8.38,25572927.56,6.54
Makeup,2014,1631381,15.77,25726878.37,-9.51
Makeup,2021,3980070,31.41,125013998.7,-7.08
Makeup,2021,3700440,17.84,66015849.6,-8.43
Makeup,2008,2511712,56.78,142615007.4,30.92
Makeup,2025,1374721,40.93,56267330.53,-22.82
Makeup,2014,31304,8.38,262327.52,-26.3
Makeup,2024,3264055,51.37,167674505.4,-30.08
Makeup,2018,1198621,20.35,24391937.35,-10.47
Makeup,2018,3210035,49.78,159795542.3,-13.93
Makeup,2016,2018407,22.96,46342624.72,-39.04
Makeup,2021,2762999,45.02,124390215,-5.26
Makeup,2011,2380707,50.33,119820983.3,4.42
Makeup,2014,979456,39.8,38982348.8,-44.46
Makeup,2023,654434,27.77,18173632.18,-9.71
Makeup,2009,1673965,50.43,84418054.95,41.11
Makeup,2016,2550983,59.46,151681449.2,-19.78
Makeup,2005,824733,55.49,45764434.17,-17.93
Makeup,2014,3001631,17.67,53038819.77,9.04
Makeup,2006,1495226,47.26,70664380.76,26.14
Makeup,2003,3857887,38.66,149145911.4,-33.96
Makeup,2015,1385511,19.3,26740362.3,40.37
Makeup,2016,2084648,48.57,101251353.4,-23.08
Makeup,2025,982791,11.41,11213645.31,-21.47
Makeup,2025,3641930,39.07,142290205.1,-37.82
Makeup,2025,3386725,39.96,135333531,-0.4
Makeup,2019,3605226,43.97,158521787.2,-42.72
Makeup,2003,1036137,8.51,8817525.87,-28.89
Makeup,2023,3649586,12.69,46313246.34,44.99
Makeup,2006,3460229,38.22,132249952.4,4.97
Makeup,2009,1259747,56.99,71792981.53,-40.06
Makeup,2006,1498717,38.58,57820501.86,1.39
Makeup,2020,733091,8.05,5901382.55,25.78
Makeup,2011,1587711,56.35,89467514.85,18.57
Makeup,2013,41357,10.76,445001.32,26.75
Makeup,2021,2706589,55.87,151217127.4,-44.9
Makeup,2021,3507422,47.04,164989130.9,7.46
Makeup,2010,2468445,18.51,45690916.95,25.91
Makeup,2002,523985,26.04,13644569.4,-11.66
Makeup,2008,1399993,33.83,47361763.19,-13.69
Makeup,2023,1086085,9.07,9850790.95,25.07
Makeup,2018,1812700,25.48,46187596,-32.03
Makeup,2024,3480723,44.36,154404872.3,17.89
Makeup,2012,3386318,48.3,163559159.4,14.1
Makeup,2021,302659,29.56,8946600.04,-27.85
Makeup,2011,1441504,31.21,44989339.84,32.59
Makeup,2004,2534696,42.27,107141599.9,46.27
Makeup,2013,3484568,51.36,178967412.5,16.5
Makeup,2004,898515,31.07,27916861.05,38.82
Makeup,2002,647654,12.67,8205776.18,-20.74
Makeup,2016,168519,42.33,7133409.27,19.88
Makeup,2020,3818485,16.6,63386851,13.2
Makeup,2008,2415517,46.47,112249075,-4.61
Makeup,2003,1938277,26.67,51693847.59,-40.33
Makeup,2020,3786640,45.05,170588132,41.09
Makeup,2008,1272582,41.33,52595814.06,41.68
Makeup,2010,733407,36.8,26989377.6,44.27
Makeup,2007,2452300,12.24,30016152,18.26
Makeup,2011,3822777,45.84,175236097.7,-10.67
Makeup,2015,3512975,30.13,105845936.8,-24.95
Makeup,2013,2013479,25.08,50498053.32,-24.39
Makeup,2015,1211782,49.33,59777206.06,-4.15
Makeup,2016,2616291,56.56,147977419,19.09
Makeup,2023,2182962,39.58,86401635.96,37.04
Makeup,2004,3640557,13.98,50894986.86,-37.78
Makeup,2008,3512908,39.82,139883996.6,32.08
Makeup,2020,1740341,30.94,53846150.54,-6.5
Makeup,2015,2799597,43.9,122902308.3,46.04
Makeup,2012,2435775,53.95,131410061.3,-26.53
Makeup,2022,799867,45.82,36649905.94,-15.56
Makeup,2018,873855,44.91,39244828.05,-12.72
Makeup,2019,396014,44.79,17737467.06,43.53
Makeup,2021,1836106,21.7,39843500.2,-29.47
Makeup,2004,3493585,41.46,144844034.1,36.17
Makeup,2019,1073030,11.43,12264732.9,-22.67
Makeup,2012,3658597,38.11,139429131.7,26.06
Makeup,2016,1061109,10.87,11534254.83,23.08
Makeup,2016,1112697,33.4,37164079.8,-25.41
Makeup,2005,1120022,49.54,55485889.88,6.55
Makeup,2001,968202,25.41,24602012.82,-1.68
Makeup,2013,1388638,54.27,75361384.26,7.65
Makeup,2016,1317156,31.52,41516757.12,10.42
Makeup,2004,1311660,9.41,12342720.6,8.92
Makeup,2010,1079213,8.73,9421529.49,-22.13
Makeup,2009,1029291,30.54,31434547.14,-32.31
Makeup,2021,107185,28.72,3078353.2,-24.77
Makeup,2015,1334862,19.22,25656047.64,-20.86
Makeup,2019,1406036,22.9,32198224.4,49.53
Makeup,2022,1426189,33.21,47363736.69,-41.55
Makeup,2016,2321051,38.17,88594516.67,-24.35
Makeup,2012,1065603,16.66,17752945.98,47.38
Makeup,2015,278945,56.04,15632077.8,37.44
Makeup,2006,90666,24.27,2200463.82,-46.49
Makeup,2018,172475,15.65,2699233.75,33.03
Makeup,2019,1667899,55.1,91901234.9,-33.21
Makeup,2010,3797577,25.73,97711656.21,12.87
Makeup,2020,2250883,8.76,19717735.08,0.28
Makeup,2022,2666667,22.26,59360007.42,-21.45
Makeup,2009,1532224,33.16,50808547.84,-8.34
Makeup,2009,852590,34.13,29098896.7,43.39
Makeup,2019,1070486,36.79,39383179.94,9.27
Makeup,2018,3704350,38.16,141357996,-22.31
Makeup,2015,975751,29.66,28940774.66,-37.56
